Timestamp,Language,Wordstring,Word-ID,Lexeme-ID,Strength,Strength-Bar,Word-Type,Gender,Related Lexemes,Normalized Wordstring,Infinitive Wordstring, Skill, Skill-URL
1571052723000,Swedish,hon,bdab4d63545484dddbec3e521db8153e,bdab4d63545484dddbec3e521db8153e,0.999988,4,,,[],hon,,Basics,Basics-1
1571052723000,Swedish,lunch,36046c446b2735cf6a69a2146f5299be,36046c446b2735cf6a69a2146f5299be,0.999856,4,,,[],lunch,,Food,Food
1571052723000,Swedish,socker,cb249945bad1dba380bf6edc737e0de3,cb249945bad1dba380bf6edc737e0de3,0.999856,4,,,[],socker,,Food,Food
1571052723000,Swedish,ost,e2498934aa2532abed8f78e19fa7021b,e2498934aa2532abed8f78e19fa7021b,0.999143,4,,,[],ost,,Food,Food
1571052723000,Swedish,äter,1924c46831544dc86b5eccb9e6f56317,1924c46831544dc86b5eccb9e6f56317,0.999988,4,,,[],ater,,Basics,Basics-1
1571052723000,Swedish,kvinnan,cd03e14ed10eaf80d491354a78d13876,cd03e14ed10eaf80d491354a78d13876,0.999988,4,,,[],kvinnan,,Basics,Basics-1
1571052723000,Swedish,frukt,5bc81b59ef440dfd0462c1415a749f6a,5bc81b59ef440dfd0462c1415a749f6a,0.999987,4,,,[],frukt,,Food,Food
1571052954000,Portuguese,ele,4d99f16b4bdd8cd0a8f5d962301a5be8,4d99f16b4bdd8cd0a8f5d962301a5be8,0.999987,4,Pronoun,Masculine,"[u'93df585e7fd29cbef91c94611710ca66', u'7d73e4cc0e9b592b39a96849a806ba47', u'6c4b6cb8dc7b3376d0357fdea4ffa8ff']",ele,,Basics II,Basics-2
1571052954000,Portuguese,como,460557b60caed60924e0191342faced6,460557b60caed60924e0191342faced6,0.999987,4,Adverb,,[u'7119cca8190ef59ccea69faa52a83718'],como,,Questions,Questions
1571052954000,Portuguese,na,d94f5184a0dc20d22ebceefe11b66950,d94f5184a0dc20d22ebceefe11b66950,0.999987,4,Preposition,Feminine,"[u'40d7dec4cc9674782fd80abc8e9e9179', u'37c3eebcc8b10b308e8c4c1f39a165e2', u'3a0abeb8bf14808ca39c389955e668c9', u'8a77ceb6bec2b83092cf75638683e2bd', u'd83578207f2dbf2a4c10731fd0782b35', u'ed334e0e684708b0a8a770bdd7b82ef8', u'883d85770b568b8e69ccecace1254f17', u'83dc74688f969d7cde8a92352fea6a99', u'c0c6387fa7cb2a162f8595d70c8c910b', u'6e15491a033c59797782c4ff9c45ffa3', u'13f1695b5c8f31955679a802022707fe', u'392448d099ad7569acbdd19e22980539', u'198cdd0e57c4c9253faef8608a207f10', u'259687166d828a327aab54173e7d2ff2', u'0738832933132bd3bd6174a5010de80e', u'216496b43d60de35efe9fd24a133157d', u'7044fa3499b41303ca05c568e9ed65bd', u'b712e220fd3eec7f5010b2e9a69bc21d', u'1ff58a4e3187c71c2cad27d4abf87925', u'5c3c6b6742d4545e11ff1025864cd850', u'883d97d05c985bce50c081edd3f10a58', u'24b62faac04ad1426d00d479e5195de6', u'97b13f63a3db493af59b03f4ae974f8e']",na,,Preposition Contractions 2,Preposition-Contractions-2
1571052954000,Portuguese,livro,ddd42e3b18fa7e58a3b71b8ac0da3bb5,ddd42e3b18fa7e58a3b71b8ac0da3bb5,0.999987,4,Noun,Masculine,[u'a719d1ef1f284f0d8e25fdbd479eefa8'],livro,,Basics II,Basics-2
1571052954000,Portuguese,do,0aabb7dc13f4b84e878edb2221b27915,0aabb7dc13f4b84e878edb2221b27915,0.999987,4,Preposition,Masculine,"[u'71fed6fc50077ce201770f41e265054d', u'8b9791a0ef33351c5b827c1facad6cab', u'16474ee6713a40c6407a8a86ce7cd71c', u'69fdb2b105eff102b3dc8d3b3f3e1e62', u'1445d9d6f1ed57553d0f457b7531f2b1', u'8da7974907978db274372954e05d24e1', u'448ed4b926c412ecc596aaecf3df2900', u'85d90492260ca9466ee2eac8d3b56976', u'67db35f46f7542a59635b070d9295a69', u'd836c4480d683341b78689c1458a912b', u'b96bcaee2d6e9bd1dd87265320a27f0f', u'ea820c709c87f490fc95b047387a6636', u'68520e0e0186aad33b2ee219fd259152', u'766ad8a47bf463550c2d1473e4ab2d6d', u'968470bca1e2a318a99ce68ee708154b', u'77203439fcfa49c0d62c5186173c84cf', u'a939693d309a9bd7c0cab3c667e2f2c9', u'2de0f3fa60c174cc93c2c92e29446826', u'27eb1a8dc370e269679aa816d4214bfd', u'1388c9828f408b1f9d1d850523d6b290', u'bcc40876181553a171fbc93e9f543f85', u'aa136886632f6e02b3d7babebbef2d6e', u'd7df3b58fb0dcb3624c181995c2eadac']",do,,Preposition Contractions 1,Preposition-Contractions-1
1571052954000,Portuguese,comer,27fdfffea02bd5d327566f92614e88fc,27fdfffea02bd5d327566f92614e88fc,0.999987,4,Verb,,"[u'3252eb10cf07c7beda2d1eeaf94f1e8d', u'784042a9bc442c50b735fcb81859dc18', u'66de7b08cfb201e34d0ddadc60c28c70', u'780e6eb95a307b053141272d9cf55fd4', u'4310561cd354b6cad1569d35856823f0', u'826245ea3f47e631e00d4009aa7a57c7', u'8abf706c2ce7b79930cf4626447e55f8', u'6712553a9440a200b26f3d5913fb25ca', u'de2f4a6cb4f5ecf7f8dc4c42a96de909', u'8ce285f7e4cdcb82b358bacb27aa811f', u'49d7be54825321535a1847b695268617']",comer,comer,Verbs: Infinitive 1,Verbs:-Infinitive-1
1571052954000,Portuguese,elas,93df585e7fd29cbef91c94611710ca66,93df585e7fd29cbef91c94611710ca66,0.999987,4,Pronoun,Feminine,"[u'4d99f16b4bdd8cd0a8f5d962301a5be8', u'7d73e4cc0e9b592b39a96849a806ba47', u'6c4b6cb8dc7b3376d0357fdea4ffa8ff']",elas,,Plurals,Plurals
1571052954000,Portuguese,um,8d7de359f302e3faa2943de5cf671dfe,8d7de359f302e3faa2943de5cf671dfe,0.999987,4,Determiner,Masculine,"[u'4937fee957d27374da32a2c89498b1fc', u'268a8338f7d8ca8ac890d0a04a325f8b', u'0ac993b175cbb1f7fc35257154ffe1cf', u'360572fdd50b790c9137f020ba25abff', u'0b3e312f8f539ba48c1b10d1fb60954a', u'664fca50e9dae918c31783e316edc872']",um,,Basics I,Basics-1
1571052954000,Portuguese,estar,0394652fc4c86554836a698024075e19,0394652fc4c86554836a698024075e19,0.999987,4,Verb,,"[u'455ac580344ff7d74dbb7b9aa3b51dca', u'64d5eb26b808624b76f4cdace13c2093', u'99cebc64d09034216ee6c3fe786eeb85', u'dead15fb42ee0e52c9c0bc221dce662b', u'bb40a0592f23bf51b41448fbf99d3828', u'19775cb87a2e5741685fa1a087fd54f6', u'a3bde4248debff3b67159da875524e07', u'f26a9d200fd1fed04ed067010bc5845a']",estar,estar,To Be: Ser / Estar,To-Be:-Ser_Estar
1571052954000,Portuguese,cair,3f9a0199b3638437f1fa04cf5887247b,3f9a0199b3638437f1fa04cf5887247b,0.998005,4,Verb,,"[u'd8df0d52399dcc617c20e476192b92ce', u'd6e3f589736db876b8b96323fede7142']",cair,cair,Verbs: Infinitive II,Verbs:-Infinitive-II
1571052954000,Portuguese,como,7119cca8190ef59ccea69faa52a83718,7119cca8190ef59ccea69faa52a83718,0.999987,4,Conjunction,,[u'460557b60caed60924e0191342faced6'],como,,Conjunctions,Conjunctions
1571052954000,Portuguese,café,4a93acdbafaa061fd69226cf686d7a2b,4a93acdbafaa061fd69226cf686d7a2b,0.999987,4,Noun,Masculine,[],cafe,,Food 1,Food-1
1571052954000,Portuguese,novo,a90a2001043b43741451c99670d78c24,a90a2001043b43741451c99670d78c24,0.999987,4,Adjective,Masculine,"[u'65d10f700c7ff8939e7c2d62e524b2d2', u'e926605c618d38dcbed0eeb3308d4c29', u'852efb96d0419f7c6767b56e17695469']",novo,,Adjectives I,Adjectives-I
1571052954000,Portuguese,em,198cdd0e57c4c9253faef8608a207f10,198cdd0e57c4c9253faef8608a207f10,0.999987,4,Preposition,,"[u'40d7dec4cc9674782fd80abc8e9e9179', u'37c3eebcc8b10b308e8c4c1f39a165e2', u'd94f5184a0dc20d22ebceefe11b66950', u'3a0abeb8bf14808ca39c389955e668c9', u'8a77ceb6bec2b83092cf75638683e2bd', u'd83578207f2dbf2a4c10731fd0782b35', u'ed334e0e684708b0a8a770bdd7b82ef8', u'883d85770b568b8e69ccecace1254f17', u'83dc74688f969d7cde8a92352fea6a99', u'c0c6387fa7cb2a162f8595d70c8c910b', u'6e15491a033c59797782c4ff9c45ffa3', u'13f1695b5c8f31955679a802022707fe', u'392448d099ad7569acbdd19e22980539', u'259687166d828a327aab54173e7d2ff2', u'0738832933132bd3bd6174a5010de80e', u'216496b43d60de35efe9fd24a133157d', u'7044fa3499b41303ca05c568e9ed65bd', u'b712e220fd3eec7f5010b2e9a69bc21d', u'1ff58a4e3187c71c2cad27d4abf87925', u'5c3c6b6742d4545e11ff1025864cd850', u'883d97d05c985bce50c081edd3f10a58', u'24b62faac04ad1426d00d479e5195de6', u'97b13f63a3db493af59b03f4ae974f8e']",em,,Prepositions 2,Prepositions-2
1571052954000,Portuguese,ela,7d73e4cc0e9b592b39a96849a806ba47,7d73e4cc0e9b592b39a96849a806ba47,0.999987,4,Pronoun,Feminine,"[u'4d99f16b4bdd8cd0a8f5d962301a5be8', u'93df585e7fd29cbef91c94611710ca66', u'6c4b6cb8dc7b3376d0357fdea4ffa8ff']",ela,,Basics II,Basics-2
1571052954000,Portuguese,você,ae28bc4c0c21361b5d7ffee94982eefa,ae28bc4c0c21361b5d7ffee94982eefa,0.999987,4,Pronoun,,[u'1acf23ffbb788d259351dc5e9cb749f8'],voce,,Basics II,Basics-2
1571052954000,Portuguese,meu,6c558ba7b5eec26c7f55610733117e83,6c558ba7b5eec26c7f55610733117e83,0.999987,4,Determiner,Masculine,"[u'3c03900a9a6992a1ae0f084d9f6d6750', u'edc0b04906d09cf9d4048dc04f41d7db', u'70e79ed0b304a22a9b51cc3f26c36d73']",meu,,Possessives,Possessives
1571052954000,Portuguese,terminar,975b00b69374179c6b77d72a38a44273,975b00b69374179c6b77d72a38a44273,0.999987,4,Verb,,"[u'7c7abccda658266a27f7dd62378fa535', u'd863971bc4bfa9a341d51986bf7c10c7', u'33487b3532ea680218ce743a0ef59685', u'886cae538de4af8b17d0641ffc469d5a']",terminar,terminar,Verbs: Infinitive II,Verbs:-Infinitive-II
1571052954000,Portuguese,seu,4a8daf5e0d26bec2fb34d329012fdb15,4a8daf5e0d26bec2fb34d329012fdb15,0.999987,4,Determiner,Masculine,"[u'97536dcf947504b01ae1261c2475da1c', u'8f39c1217e8e40a60baac6a5a5a1348a', u'fa63e9daca2567910c37239311ee98a7', u'789d5bd104fbd2702d9d40bc98e77c28', u'6c653f26c320f26d28ddf71ca7b9d3db', u'f5493699fe6ecf6c1ec3ca1353f2cf19', u'815fd44965d48ba1a09b28e281244fed']",seu,,Possessives,Possessives
1571052954000,Portuguese,eles,6c4b6cb8dc7b3376d0357fdea4ffa8ff,6c4b6cb8dc7b3376d0357fdea4ffa8ff,0.999987,4,Pronoun,Masculine,"[u'4d99f16b4bdd8cd0a8f5d962301a5be8', u'93df585e7fd29cbef91c94611710ca66', u'7d73e4cc0e9b592b39a96849a806ba47']",eles,,Plurals,Plurals
1571052954000,Portuguese,me,6ba62e57ff4d20154b1bce9528e5d841,6ba62e57ff4d20154b1bce9528e5d841,0.999987,4,Pronoun,,[],me,,Clitic Pronouns,Clitic-Pronouns
1571052954000,Portuguese,ajudar,879ebb11e745f3d77ad79bde94904c25,879ebb11e745f3d77ad79bde94904c25,0.998835,4,Verb,,"[u'822db15e4e056837f908d47692f6969e', u'2d16c630ef8e1227ba7012a2387c1818']",ajudar,ajudar,Verbs: Infinitive II,Verbs:-Infinitive-II
1571052954000,Portuguese,a,213ad43df9831b7b21ca1d7d79f5d107,213ad43df9831b7b21ca1d7d79f5d107,0.999987,4,Determiner,Feminine,"[u'fd8c0652837da3b194bbacbee9904fdc', u'fa12af21615a3bd10b973b0072f73c15', u'682457a1f31cddf7d3a3be46058885fa', u'5f5302712fc288cc75a4f27771b4ea2b', u'c7915410a9cff730ffe8e8d56a78df22', u'955c040cc84408f9e687f99d4778b03b', u'e941e5d2a62d663f8f17ed3228297521']",a,,Basics II,Basics-2
1571052954000,Portuguese,nós,9f7be4b0cad89e3453afab7e5159f9e5,9f7be4b0cad89e3453afab7e5159f9e5,0.999987,4,Pronoun,,[],nos,,Plurals,Plurals
1571052954000,Portuguese,que,fb50f4de39fd14ecee2b1e04cfd10928,fb50f4de39fd14ecee2b1e04cfd10928,0.999987,4,Pronoun,,"[u'e2fea549051ff7e452ae5ffc87c79695', u'48bb27b4adc815cd70b1d8f5f2ab3cc2']",que,,Questions,Questions
1571052954000,Portuguese,uma,4937fee957d27374da32a2c89498b1fc,4937fee957d27374da32a2c89498b1fc,0.999987,4,Determiner,Feminine,"[u'8d7de359f302e3faa2943de5cf671dfe', u'268a8338f7d8ca8ac890d0a04a325f8b', u'0ac993b175cbb1f7fc35257154ffe1cf', u'360572fdd50b790c9137f020ba25abff', u'0b3e312f8f539ba48c1b10d1fb60954a', u'664fca50e9dae918c31783e316edc872']",uma,,Basics I,Basics-1
1571052954000,Portuguese,minha,70e79ed0b304a22a9b51cc3f26c36d73,70e79ed0b304a22a9b51cc3f26c36d73,0.999987,4,Determiner,Feminine,"[u'3c03900a9a6992a1ae0f084d9f6d6750', u'edc0b04906d09cf9d4048dc04f41d7db', u'6c558ba7b5eec26c7f55610733117e83']",minha,,Possessives,Possessives
1571052954000,Portuguese,o,955c040cc84408f9e687f99d4778b03b,955c040cc84408f9e687f99d4778b03b,0.999987,4,Determiner,Masculine,"[u'fd8c0652837da3b194bbacbee9904fdc', u'fa12af21615a3bd10b973b0072f73c15', u'682457a1f31cddf7d3a3be46058885fa', u'5f5302712fc288cc75a4f27771b4ea2b', u'213ad43df9831b7b21ca1d7d79f5d107', u'c7915410a9cff730ffe8e8d56a78df22', u'e941e5d2a62d663f8f17ed3228297521']",o,,Basics II,Basics-2
1571052954000,Portuguese,pão,8a98793d6368aded8136b881ade78583,8a98793d6368aded8136b881ade78583,0.999987,4,Noun,Masculine,[],pao,,Basics I,Basics-1
1571052954000,Portuguese,não,2b4b2568171ac6cb9b586f5d3a7d04fd,2b4b2568171ac6cb9b586f5d3a7d04fd,0.999987,4,Adverb,,[],nao,,Common Phrases,Common-Phrases
1571052954000,Portuguese,açúcar,799b6b2657e6f9e22a97eca4d4a31130,799b6b2657e6f9e22a97eca4d4a31130,0.999987,4,Noun,Masculine,[],acucar,,Food 2,Food-2
1571052954000,Portuguese,no,97b13f63a3db493af59b03f4ae974f8e,97b13f63a3db493af59b03f4ae974f8e,0.999987,4,Preposition,Masculine,"[u'40d7dec4cc9674782fd80abc8e9e9179', u'37c3eebcc8b10b308e8c4c1f39a165e2', u'd94f5184a0dc20d22ebceefe11b66950', u'3a0abeb8bf14808ca39c389955e668c9', u'8a77ceb6bec2b83092cf75638683e2bd', u'd83578207f2dbf2a4c10731fd0782b35', u'ed334e0e684708b0a8a770bdd7b82ef8', u'883d85770b568b8e69ccecace1254f17', u'83dc74688f969d7cde8a92352fea6a99', u'c0c6387fa7cb2a162f8595d70c8c910b', u'6e15491a033c59797782c4ff9c45ffa3', u'13f1695b5c8f31955679a802022707fe', u'392448d099ad7569acbdd19e22980539', u'198cdd0e57c4c9253faef8608a207f10', u'259687166d828a327aab54173e7d2ff2', u'0738832933132bd3bd6174a5010de80e', u'216496b43d60de35efe9fd24a133157d', u'7044fa3499b41303ca05c568e9ed65bd', u'b712e220fd3eec7f5010b2e9a69bc21d', u'1ff58a4e3187c71c2cad27d4abf87925', u'5c3c6b6742d4545e11ff1025864cd850', u'883d97d05c985bce50c081edd3f10a58', u'24b62faac04ad1426d00d479e5195de6']",no,,Preposition Contractions 2,Preposition-Contractions-2
1571052954000,Portuguese,eu,48d47b9238eec5079758e71e45a9c136,48d47b9238eec5079758e71e45a9c136,0.999987,4,Pronoun,,[],eu,,Basics I,Basics-1
1571052954000,Portuguese,podemos,45c3c48bbf2ece785e8847efb4dfd91f,45c3c48bbf2ece785e8847efb4dfd91f,0.999987,4,Verb,,"[u'30c1d6ce1dc4bad17cdb8c42f77eb9bd', u'90adb236e612d8e1e9ca53b5dbe38cda', u'8c45958fd8536bc0886c9fc8c565bbba', u'912b18f1a0869c672d90c44cc37edc8e']",podemos,poder,Verbs: Present 3,Verbs:-Present-3
1571052954000,Portuguese,anuncio,4e319bb0f2e48fe8e948ac93324126a6,4e319bb0f2e48fe8e948ac93324126a6,0.999987,4,Verb,,"[u'ee264744d2739229cc15b5223fba201c', u'78dd900f117a3ff8deb5c71bd43c67f1']",anuncio,anunciar,Verbs: Present 3,Verbs:-Present-3
1571052954000,Portuguese,aumento,b769525c6faf7686359f5a5a7b98a9e6,b769525c6faf7686359f5a5a7b98a9e6,0.999987,4,Verb,,[u'39de2d8e570fcf212a01faef77a95efb'],aumento,aumentar,Verbs: Present 3,Verbs:-Present-3
1571052954000,Portuguese,posso,90adb236e612d8e1e9ca53b5dbe38cda,90adb236e612d8e1e9ca53b5dbe38cda,0.999987,4,Verb,,"[u'30c1d6ce1dc4bad17cdb8c42f77eb9bd', u'45c3c48bbf2ece785e8847efb4dfd91f', u'8c45958fd8536bc0886c9fc8c565bbba', u'912b18f1a0869c672d90c44cc37edc8e']",posso,poder,Verbs: Present 3,Verbs:-Present-3
1571052954000,Portuguese,ele,4d99f16b4bdd8cd0a8f5d962301a5be8,4d99f16b4bdd8cd0a8f5d962301a5be8,0.999987,4,Pronoun,Masculine,"[u'93df585e7fd29cbef91c94611710ca66', u'7d73e4cc0e9b592b39a96849a806ba47', u'6c4b6cb8dc7b3376d0357fdea4ffa8ff']",ele,,Basics II,Basics-2
1571052954000,Portuguese,como,460557b60caed60924e0191342faced6,460557b60caed60924e0191342faced6,0.999987,4,Adverb,,[u'7119cca8190ef59ccea69faa52a83718'],como,,Questions,Questions
1571052954000,Portuguese,na,d94f5184a0dc20d22ebceefe11b66950,d94f5184a0dc20d22ebceefe11b66950,0.999987,4,Preposition,Feminine,"[u'40d7dec4cc9674782fd80abc8e9e9179', u'37c3eebcc8b10b308e8c4c1f39a165e2', u'3a0abeb8bf14808ca39c389955e668c9', u'8a77ceb6bec2b83092cf75638683e2bd', u'd83578207f2dbf2a4c10731fd0782b35', u'ed334e0e684708b0a8a770bdd7b82ef8', u'883d85770b568b8e69ccecace1254f17', u'83dc74688f969d7cde8a92352fea6a99', u'c0c6387fa7cb2a162f8595d70c8c910b', u'6e15491a033c59797782c4ff9c45ffa3', u'13f1695b5c8f31955679a802022707fe', u'392448d099ad7569acbdd19e22980539', u'198cdd0e57c4c9253faef8608a207f10', u'259687166d828a327aab54173e7d2ff2', u'0738832933132bd3bd6174a5010de80e', u'216496b43d60de35efe9fd24a133157d', u'7044fa3499b41303ca05c568e9ed65bd', u'b712e220fd3eec7f5010b2e9a69bc21d', u'1ff58a4e3187c71c2cad27d4abf87925', u'5c3c6b6742d4545e11ff1025864cd850', u'883d97d05c985bce50c081edd3f10a58', u'24b62faac04ad1426d00d479e5195de6', u'97b13f63a3db493af59b03f4ae974f8e']",na,,Preposition Contractions 2,Preposition-Contractions-2
1571052954000,Portuguese,livro,ddd42e3b18fa7e58a3b71b8ac0da3bb5,ddd42e3b18fa7e58a3b71b8ac0da3bb5,0.999987,4,Noun,Masculine,[u'a719d1ef1f284f0d8e25fdbd479eefa8'],livro,,Basics II,Basics-2
1571052954000,Portuguese,do,0aabb7dc13f4b84e878edb2221b27915,0aabb7dc13f4b84e878edb2221b27915,0.999987,4,Preposition,Masculine,"[u'71fed6fc50077ce201770f41e265054d', u'8b9791a0ef33351c5b827c1facad6cab', u'16474ee6713a40c6407a8a86ce7cd71c', u'69fdb2b105eff102b3dc8d3b3f3e1e62', u'1445d9d6f1ed57553d0f457b7531f2b1', u'8da7974907978db274372954e05d24e1', u'448ed4b926c412ecc596aaecf3df2900', u'85d90492260ca9466ee2eac8d3b56976', u'67db35f46f7542a59635b070d9295a69', u'd836c4480d683341b78689c1458a912b', u'b96bcaee2d6e9bd1dd87265320a27f0f', u'ea820c709c87f490fc95b047387a6636', u'68520e0e0186aad33b2ee219fd259152', u'766ad8a47bf463550c2d1473e4ab2d6d', u'968470bca1e2a318a99ce68ee708154b', u'77203439fcfa49c0d62c5186173c84cf', u'a939693d309a9bd7c0cab3c667e2f2c9', u'2de0f3fa60c174cc93c2c92e29446826', u'27eb1a8dc370e269679aa816d4214bfd', u'1388c9828f408b1f9d1d850523d6b290', u'bcc40876181553a171fbc93e9f543f85', u'aa136886632f6e02b3d7babebbef2d6e', u'd7df3b58fb0dcb3624c181995c2eadac']",do,,Preposition Contractions 1,Preposition-Contractions-1
1571052954000,Portuguese,comer,27fdfffea02bd5d327566f92614e88fc,27fdfffea02bd5d327566f92614e88fc,0.999987,4,Verb,,"[u'3252eb10cf07c7beda2d1eeaf94f1e8d', u'784042a9bc442c50b735fcb81859dc18', u'66de7b08cfb201e34d0ddadc60c28c70', u'780e6eb95a307b053141272d9cf55fd4', u'4310561cd354b6cad1569d35856823f0', u'826245ea3f47e631e00d4009aa7a57c7', u'8abf706c2ce7b79930cf4626447e55f8', u'6712553a9440a200b26f3d5913fb25ca', u'de2f4a6cb4f5ecf7f8dc4c42a96de909', u'8ce285f7e4cdcb82b358bacb27aa811f', u'49d7be54825321535a1847b695268617']",comer,comer,Verbs: Infinitive 1,Verbs:-Infinitive-1
1571052954000,Portuguese,elas,93df585e7fd29cbef91c94611710ca66,93df585e7fd29cbef91c94611710ca66,0.999987,4,Pronoun,Feminine,"[u'4d99f16b4bdd8cd0a8f5d962301a5be8', u'7d73e4cc0e9b592b39a96849a806ba47', u'6c4b6cb8dc7b3376d0357fdea4ffa8ff']",elas,,Plurals,Plurals
1571052954000,Portuguese,um,8d7de359f302e3faa2943de5cf671dfe,8d7de359f302e3faa2943de5cf671dfe,0.999987,4,Determiner,Masculine,"[u'4937fee957d27374da32a2c89498b1fc', u'268a8338f7d8ca8ac890d0a04a325f8b', u'0ac993b175cbb1f7fc35257154ffe1cf', u'360572fdd50b790c9137f020ba25abff', u'0b3e312f8f539ba48c1b10d1fb60954a', u'664fca50e9dae918c31783e316edc872']",um,,Basics I,Basics-1
1571052954000,Portuguese,estar,0394652fc4c86554836a698024075e19,0394652fc4c86554836a698024075e19,0.999987,4,Verb,,"[u'455ac580344ff7d74dbb7b9aa3b51dca', u'64d5eb26b808624b76f4cdace13c2093', u'99cebc64d09034216ee6c3fe786eeb85', u'dead15fb42ee0e52c9c0bc221dce662b', u'bb40a0592f23bf51b41448fbf99d3828', u'19775cb87a2e5741685fa1a087fd54f6', u'a3bde4248debff3b67159da875524e07', u'f26a9d200fd1fed04ed067010bc5845a']",estar,estar,To Be: Ser / Estar,To-Be:-Ser_Estar
1571052954000,Portuguese,cair,3f9a0199b3638437f1fa04cf5887247b,3f9a0199b3638437f1fa04cf5887247b,0.997908,4,Verb,,"[u'd8df0d52399dcc617c20e476192b92ce', u'd6e3f589736db876b8b96323fede7142']",cair,cair,Verbs: Infinitive II,Verbs:-Infinitive-II
1571052954000,Portuguese,como,7119cca8190ef59ccea69faa52a83718,7119cca8190ef59ccea69faa52a83718,0.999987,4,Conjunction,,[u'460557b60caed60924e0191342faced6'],como,,Conjunctions,Conjunctions
1571052954000,Portuguese,café,4a93acdbafaa061fd69226cf686d7a2b,4a93acdbafaa061fd69226cf686d7a2b,0.999987,4,Noun,Masculine,[],cafe,,Food 1,Food-1
1571052954000,Portuguese,novo,a90a2001043b43741451c99670d78c24,a90a2001043b43741451c99670d78c24,0.999987,4,Adjective,Masculine,"[u'65d10f700c7ff8939e7c2d62e524b2d2', u'e926605c618d38dcbed0eeb3308d4c29', u'852efb96d0419f7c6767b56e17695469']",novo,,Adjectives I,Adjectives-I
1571052954000,Portuguese,em,198cdd0e57c4c9253faef8608a207f10,198cdd0e57c4c9253faef8608a207f10,0.999987,4,Preposition,,"[u'40d7dec4cc9674782fd80abc8e9e9179', u'37c3eebcc8b10b308e8c4c1f39a165e2', u'd94f5184a0dc20d22ebceefe11b66950', u'3a0abeb8bf14808ca39c389955e668c9', u'8a77ceb6bec2b83092cf75638683e2bd', u'd83578207f2dbf2a4c10731fd0782b35', u'ed334e0e684708b0a8a770bdd7b82ef8', u'883d85770b568b8e69ccecace1254f17', u'83dc74688f969d7cde8a92352fea6a99', u'c0c6387fa7cb2a162f8595d70c8c910b', u'6e15491a033c59797782c4ff9c45ffa3', u'13f1695b5c8f31955679a802022707fe', u'392448d099ad7569acbdd19e22980539', u'259687166d828a327aab54173e7d2ff2', u'0738832933132bd3bd6174a5010de80e', u'216496b43d60de35efe9fd24a133157d', u'7044fa3499b41303ca05c568e9ed65bd', u'b712e220fd3eec7f5010b2e9a69bc21d', u'1ff58a4e3187c71c2cad27d4abf87925', u'5c3c6b6742d4545e11ff1025864cd850', u'883d97d05c985bce50c081edd3f10a58', u'24b62faac04ad1426d00d479e5195de6', u'97b13f63a3db493af59b03f4ae974f8e']",em,,Prepositions 2,Prepositions-2
1571052954000,Portuguese,ela,7d73e4cc0e9b592b39a96849a806ba47,7d73e4cc0e9b592b39a96849a806ba47,0.999987,4,Pronoun,Feminine,"[u'4d99f16b4bdd8cd0a8f5d962301a5be8', u'93df585e7fd29cbef91c94611710ca66', u'6c4b6cb8dc7b3376d0357fdea4ffa8ff']",ela,,Basics II,Basics-2
1571052954000,Portuguese,você,ae28bc4c0c21361b5d7ffee94982eefa,ae28bc4c0c21361b5d7ffee94982eefa,0.999987,4,Pronoun,,[u'1acf23ffbb788d259351dc5e9cb749f8'],voce,,Basics II,Basics-2
1571052954000,Portuguese,meu,6c558ba7b5eec26c7f55610733117e83,6c558ba7b5eec26c7f55610733117e83,0.999987,4,Determiner,Masculine,"[u'3c03900a9a6992a1ae0f084d9f6d6750', u'edc0b04906d09cf9d4048dc04f41d7db', u'70e79ed0b304a22a9b51cc3f26c36d73']",meu,,Possessives,Possessives
1571052954000,Portuguese,terminar,975b00b69374179c6b77d72a38a44273,975b00b69374179c6b77d72a38a44273,0.999987,4,Verb,,"[u'7c7abccda658266a27f7dd62378fa535', u'd863971bc4bfa9a341d51986bf7c10c7', u'33487b3532ea680218ce743a0ef59685', u'886cae538de4af8b17d0641ffc469d5a']",terminar,terminar,Verbs: Infinitive II,Verbs:-Infinitive-II
1571052954000,Portuguese,seu,4a8daf5e0d26bec2fb34d329012fdb15,4a8daf5e0d26bec2fb34d329012fdb15,0.999987,4,Determiner,Masculine,"[u'97536dcf947504b01ae1261c2475da1c', u'8f39c1217e8e40a60baac6a5a5a1348a', u'fa63e9daca2567910c37239311ee98a7', u'789d5bd104fbd2702d9d40bc98e77c28', u'6c653f26c320f26d28ddf71ca7b9d3db', u'f5493699fe6ecf6c1ec3ca1353f2cf19', u'815fd44965d48ba1a09b28e281244fed']",seu,,Possessives,Possessives
1571052954000,Portuguese,eles,6c4b6cb8dc7b3376d0357fdea4ffa8ff,6c4b6cb8dc7b3376d0357fdea4ffa8ff,0.999987,4,Pronoun,Masculine,"[u'4d99f16b4bdd8cd0a8f5d962301a5be8', u'93df585e7fd29cbef91c94611710ca66', u'7d73e4cc0e9b592b39a96849a806ba47']",eles,,Plurals,Plurals
1571052954000,Portuguese,me,6ba62e57ff4d20154b1bce9528e5d841,6ba62e57ff4d20154b1bce9528e5d841,0.999987,4,Pronoun,,[],me,,Clitic Pronouns,Clitic-Pronouns
